4.289546554e-05			-1.837557945e-10		-1.283419534e-06		3.434096016e-16		7.457043484e-13		-14946332.43	0.1504319216	1.973532716e+12	2319124.506	-1758488.464	0.02936247409	1.149630465e+13	166259631.8	5.315717217e-09	-0.0007024549501	6.133834524e-10	-0.004071838464	-2.021195114e-07	1.114717692e-05	1.114717692e-05	1.114717692e-05	1.114717692e-05	1.114717692e-05	3.847229804e-05			-13.0632767		-82491.07572		82.95172554		1.191021898e-05			-0.004711908562
5.404264246e-05			-2.737001057e-10		-1.973748911e-06		5.408562071e-16		1.335193332e-12		-11714294.78	0.1832840238	-5.919726035e+11	1888678.564	-431482.9184	0.009544128485	1.279350502e+13	209397456.8	6.60912211e-09	0.0003247301563	2.370677777e-10	-0.007198958317	-3.792864715e-07	1.404546571e-05	1.404546571e-05	1.404546571e-05	1.404546571e-05	1.404546571e-05	4.8469054e-05			-19.45745561		-126861.6119		130.6455975		2.132540146e-05			-0.007018281383
6.808810817e-05			-4.001434367e-10		-2.781364692e-06		8.522609156e-16		2.477493836e-12		-9250994.657	0.2281757234	-2.178066007e+11	1492770.802	-108409.9422	0.002352648055	1.602148986e+13	263625096.4	8.283826564e-09	0.0001877005836	9.386318378e-11	-0.01430760683	-6.986228346e-07	1.769672382e-05	1.769672382e-05	1.769672382e-05	1.769672382e-05	1.769672382e-05	6.106537531e-05			-28.44636518		-178770.6664		205.8664075		3.956996151e-05			-0.01026057051
8.578483199e-05			-5.736421454e-10		-3.85358043e-06		1.343349162e-15		4.505681407e-12		-7336202.736	0.2868477229	-7.158366688e+10	1178663.165	-27548.41475	-0.0002004123024	2.015877198e+13	331745896.5	1.042742893e-08	9.62755106e-05	3.759682941e-11	-0.02857500699	-1.261848941e-06	2.229683266e-05	2.229683266e-05	2.229683266e-05	2.229683266e-05	2.229683266e-05	7.693647008e-05			-40.78046134		-247686.7358		324.4903212		7.196370261e-05			-0.0147094645
0.0001080816646			-8.079750749e-10		-5.25618949e-06		2.118097231e-15		8.046203323e-12		-5829171.05	0.3621458112	-1.655986951e+10	928958.8466	-7113.83436	-0.0009858115007	2.543610192e+13	417163771.2	1.315181153e-08	3.34803519e-05	1.531102066e-11	-0.05723271868	-2.239266586e-06	2.809242791e-05	2.809242791e-05	2.809242791e-05	2.809242791e-05	2.809242791e-05	9.693324831e-05			-57.43928784		-337838.6519		511.6330746		0.0001285120891			-0.02071828365
0.0001361740926			-1.119607651e-09		-7.050624789e-06		3.341402354e-15		1.413065933e-11		-4638550.331	0.4585926053	2848535773	729806.8325	-1900.980011	-0.001115682245	3.216141959e+13	523954240.6	1.661239019e-08	-1.278931533e-05	6.461449609e-12	-0.1148680594	-3.909454463e-06	3.539438714e-05	3.539438714e-05	3.539438714e-05	3.539438714e-05	3.539438714e-05	0.0001221278786			-79.59337875		-453174.9812		807.1259381		0.0002256915735			-0.02870923822
0.0001715684797			-1.526079064e-09		-9.264050572e-06		5.275939643e-15		2.441376774e-11		-3697907.326	0.5828464616	8519298865	570210.2228	-550.6485972	-0.001021895514	4.076865258e+13	656813156.6	2.102178535e-08	-4.998471124e-05	2.966848385e-12	-0.231128232	-6.713830124e-06	4.459422897e-05	4.459422897e-05	4.459422897e-05	4.459422897e-05	4.459422897e-05	0.0001538712861			-108.4896024		-595441.6906		1274.418443		0.0003899308776			-0.03913207214
0.0002161627087			-2.041677125e-09		-1.182816064e-05		8.343123081e-15		4.143704976e-11		-2956440.357	0.7449088713	9053431725	441365.7931	-190.1166376	-0.0008689462833	5.188261925e+13	820717069.9	2.667675604e-08	-8.242709108e-05	1.635756649e-12	-0.4668711703	-1.131680019e-05	5.618532107e-05	5.618532107e-05	5.618532107e-05	5.618532107e-05	5.618532107e-05	0.0001938655942			-145.1436854		-760248.4373		2015.303238		0.0006618224384			-0.05235315684
0.0002723480297			-2.667590488e-09		-1.44614549e-05		1.322621177e-14		6.88215933e-11		-2374950.701	0.9608061773	7774405805	336122.843	-87.84126009	-0.0007163262006	6.645817417e+13	1019874246	3.401306716e-08	-0.0001114414222	1.215516879e-12	-0.9491792539	-1.862941465e-05	7.078923646e-05	7.078923646e-05	7.078923646e-05	7.078923646e-05	7.078923646e-05	0.0002442553692			-189.6401296		-929501.9589		3194.820532		0.001099201045			-0.06840297198
0.0003431372662			-3.372206521e-09		-1.647766178e-05		2.104874472e-14		1.110055652e-10		-1923909.531	1.25896276	5876330020	248523.616	-55.79520105	-0.0005825384937	8.610065438e+13	1254760800	4.372833522e-08	-0.0001332311594	1.240833716e-12	-1.951596124	-2.967138795e-05	8.91891513e-05	8.91891513e-05	8.91891513e-05	8.91891513e-05	8.91891513e-05	0.000307742648			-239.7315796		-1059092.533		5084.356492		0.001772951127			-0.08647089918
0.0004323264175			-4.05727531e-09		-1.656632894e-05		3.36870114e-14		1.715648694e-10		-1583403.648	1.697607165	3593003883	173429.6661	-45.43390924	-0.0004694966196	1.139285436e+14	1513449174	5.710616229e-08	-0.0001292098392	1.614925229e-12	-4.097566856	-4.497819919e-05	0.0001123718689	0.0001123718689	0.0001123718689	0.0001123718689	0.0001123718689	0.0003877318418			-288.433408		-1064791.566		8137.11339		0.002740184109			-0.1040375914
0.0005446982864			-4.513858288e-09		-1.281412296e-05		5.430554678e-14		2.482775371e-10		-1347925.604	2.424789808	292816095.3	106795.9373	-46.00461906	-0.0003673598009	1.575219485e+14	1741642547	7.711167437e-08	-1.753138504e-05	2.602617973e-12	-8.986726258	-6.304631979e-05	0.0001415808312	0.0001415808312	0.0001415808312	0.0001415808312	0.0001415808312	0.0004885123519			-320.8920838		-823620.6157		13117.43877		0.003965407325			-0.1157453977
0.0006862791177			-4.404093526e-09		-3.69956574e-06		8.81917585e-14		3.230431514e-10		-1257880.888	3.991117687	-8298464891	56075.39963	-66.68565399	-0.000214455565	2.442289555e+14	1691381977	1.140495177e-07	0.0007447346913	5.991798289e-12	-22.08537041	-7.7502039e-05	0.0001783829594	0.0001783829594	0.0001783829594	0.0001783829594	0.0001783829594	0.000615488702			-313.0888607		-237787.5273		21302.37613		0.005159520253			-0.1129307843
0.000864662077			-3.376915678e-09		8.991925821e-06		1.437627602e-13		3.502512028e-10		-1919445.002	12.30733799	-1.317088196e+11	723372.4296	-384.1066896	0.001910128298	6.635394225e+14	-1399853570	2.750109672e-07	0.01877618454	5.476175649e-11	-94.90195844	-7.487251808e-05	0.0002247530213	0.0002247530213	0.0002247530213	0.0002247530213	0.0002247530213	0.0007754705973			-240.0663556		577951.0238		34724.72502		0.005594044158			-0.08659165247
0.001089415098			-1.476974122e-09		1.675120916e-05		2.331156505e-13		2.669945096e-10		177082.678	-5.826714785	-5.486884629e+10	1020220.125	-79.56969208	0.001387642654	-2.068478459e+14	7799841053	-3.824806867e-08	0.01241975256	1.801592676e-11	46.13695541	-4.125932202e-05	0.0002831802124	0.0002831802124	0.0002831802124	0.0002831802124	0.0002831802124	0.0009770385877			-104.9987114		1076674.639		56305.61765		0.004264268792			-0.03787291188
0.001372595311			2.896470225e-10		9.026487357e-06		3.718093566e-13		7.15415127e-11		-219436.1616	-0.1727613114	-9431981867	303809.7953	-8.792720972	0.0002183645525	8.981922036e+13	5493261700	8.131113067e-08	0.003415228371	3.19112909e-12	-33.78862281	1.019453428e-05	0.0003568030105	0.0003568030105	0.0003568030105	0.0003568030105	0.0003568030105	0.001231005205			20.59112863		580172.4473		89801.04177		0.001142599393			0.007427195909
0.001729398321			3.726507864e-10		-7.116931869e-06		5.827819553e-13		-6.117494605e-11		-398233.5631	6.86473176	-6.903818603e+10	2077075.848	-45.40276267	0.001329143092	4.593642028e+14	-3897964018	2.321306334e-07	0.0401739708	2.642430418e-11	-267.9476261	1.652543447e-05	0.0004495802261	0.0004495802261	0.0004495802261	0.0004495802261	0.0004495802261	0.001550996816			26.49190111		-457436.8319		140746.1819		-0.000977010771			0.009555597613
0.002178978547			-8.43457614e-10		-5.522826283e-06		9.159681314e-13		7.06797259e-11		-110385.7142	-1.672479627	-1.47592685e+10	875136.8926	-5.808014163	0.0003273296	7.423038982e+13	1.255370705e+10	1.020714643e-07	0.01358370785	5.346232089e-12	-68.879964	-4.712724246e-05	0.0005665088027	0.0005665088027	0.0005665088027	0.0005665088027	0.0005665088027	0.001954188434			-59.96175647		-354976.5833		221188.4371		0.001128767662			-0.02162813513
0.00274548735			-5.616458819e-10		6.586355652e-06		1.465728843e-12		1.99674094e-10		-217408.113	8.229315228	-1.188170244e+11	9372072.732	-30.59829288	0.002404103709	5.985904701e+14	-2.137738637e+10	3.175798066e-07	0.1727299592	4.448242132e-11	-873.1028064	-3.954010672e-05	0.0007139028099	0.0007139028099	0.0007139028099	0.0007139028099	0.0007139028099	0.002462232949			-39.92764192		423334.341		353882.2238		0.003188643305			-0.01440185354
0.00345939016			4.210290375e-10		-1.473871548e-06		2.33586865e-12		5.957891278e-12		-89043.86281	-0.192135127	-1.194005262e+10	1587556.835	-1.915884066	0.0002501108521	2.381029668e+14	1.46000609e+10	2.075748833e-07	0.02766864994	4.440045658e-12	-556.2642412	3.734800483e-05	0.0008997541191	0.0008997541191	0.0008997541191	0.0008997541191	0.0008997541191	0.003102438755			29.93113133		-94732.27284		563808.2046		9.513412684e-05			0.01079612391
0.004359144279			-5.649202511e-10		-3.472149764e-07		3.683307728e-12		6.065248272e-11		-52803.14567	-3.831827786	-3.057111173e+10	6246759.217	-3.111759063	0.0006335067789	1.246548657e+14	5.442121346e+10	1.952875646e-07	0.1127063001	1.147226555e-11	-462.4430119	-6.314576052e-05	0.0008645142149	0.0008645142149	0.0008645142149	0.0008645142149	0.0008645142149	0.003909267219			-40.16041821		-22317.04921		888642.5154		0.0009683405685			-0.01448581567
0.005223658494			2.276232778e-10		5.947318512e-06		5.5080245e-12		7.445077696e-11		-113762.4273	19.87909239	-3.945402921e+11	119410656	-36.03875567	0.01090541574	9.585957389e+14	-2.008712313e+11	6.248985996e-07	2.166227317	1.97871197e-10	-5265.013794	3.048928645e-05	0.000646522534	0.000646522534	0.000646522534	0.000646522534	0.000646522534	0.004791401386			16.18183454		382260.5848		1328111.791		0.001188408831			0.005836768711
0.005870181028			1.991156207e-10		-9.259065534e-06		7.296034827e-12		-1.242351322e-10		-35022.97775	2.190132067	-9845441728	3353522.729	-1.103633704	0.0003729953721	1.770672351e+14	-6232204833	2.556018411e-07	0.07198732583	8.069538919e-12	-1292.662973	2.997178701e-05	0.0009831081498	0.0009831081498	0.0009831081498	0.0009831081498	0.0009831081498	0.005546919761			14.15521321		-595121.2801		1758243.792		-0.001982710877			0.005105768778
0.006853289178			-7.560549921e-10		4.658725157e-06		9.614839863e-12		2.264029639e-10		-30351.16573	-0.4415546692	-7383995276	2324867.293	-0.4580282295	0.0001428609024	2.121020652e+14	2.65425319e+10	2.926776224e-07	0.07080553023	4.392014301e-12	-2045.336699	-0.0001328642848	0.001396487478	0.001396487478	0.001396487478	0.001396487478	0.001396487478	0.006361735103			-53.74826732		299436.9646		2315288.079		0.003612335111			-0.01938693689
0.008249776656			7.053352843e-10		-1.804866377e-06		1.36914939e-11		-3.063591133e-11		-27440.01283	-2.042882279	-1.114517562e+10	6125684.899	-0.4011959225	0.0002199653644	2.887280832e+14	8.362391583e+10	3.749268474e-07	0.1520551551	5.473625482e-12	-3950.556895	0.0001492085164	0.001888065299	0.001888065299	0.001888065299	0.001888065299	0.001888065299	0.007551532917			50.14258196		-116006.7811		3292680.994		-0.0004885959721			0.01808637041
0.01013784196			-7.44864598e-10		2.785035285e-07		2.026072547e-11		1.068919841e-10		-23680.00291	-3.989687388	-2.639984092e+10	24621710.03	-0.5713325262	0.0005326112161	3.826213598e+14	2.201314727e+11	4.809453683e-07	0.5341295381	1.155938073e-11	-7775.71662	-0.0001936326821	0.002476075193	0.002476075193	0.002476075193	0.002476075193	0.002476075193	0.009193809306			-52.9527375		17900.65917		4862011.52		0.001703545114			-0.01909999022
0.01261391715			5.052845782e-10		4.729194663e-07		3.118035943e-11		7.951616391e-11		-19103.01113	-7.145557261	-8.799372658e+10	135779641.4	-1.175530843	0.001813802764	4.47274798e+14	5.812565634e+11	5.95701656e-07	2.727262032	3.643420059e-11	-13992.40826	0.0001634337812	0.003194589804	0.003194589804	0.003194589804	0.003194589804	0.003194589804	0.01137587955			35.92089314		30396.63529		7456146.676		0.001265779541			0.01295662396
0.01580850695			-4.018205638e-10		-8.323359957e-07		4.856836484e-11		1.800909707e-11		-12971.85997	-16.48236415	-6.170212431e+11	1545149313	-5.184325004	0.01298257173	2.544344302e+14	2.020848283e+12	6.307206807e-07	29.96378664	2.517612037e-10	-12393.85791	-0.0001628841495	0.00430283829	0.00430283829	0.00430283829	0.00430283829	0.00430283829	0.01421121205			-28.56559286		-53497.93253		11548558.65		0.0002861412831			-0.01030357579
0.02011134524			1.965565064e-10		2.599301638e-06		7.774877598e-11		1.653338137e-10		-30614.89425	57.89267923	-1.305214977e+13	5.294866312e+10	-65.4560465	0.2655355552	4.29112724e+15	-1.146597329e+13	2.370502377e-06	1006.218308	5.046147458e-09	-331734.1765	0.0001013641439	0.002076809171	0.002076809171	0.002076809171	0.002076809171	0.002076809171	0.0179599261			13.97328469		167068.665		18313301.81		0.002618744943			0.005040147376
0.02218815441			3.559802699e-11		-3.556806934e-06		1.050844083e-10		-1.942709822e-10		-9753.00343	19.36828522	-2.629431975e+11	1553943385	-2.723503325	0.01609531064	6.148425115e+14	-1.828250391e+12	1.028615692e-06	27.91695993	2.891572646e-10	-64965.53751	2.025363219e-05	0.001759274634	0.001759274634	0.001759274634	0.001759274634	0.001759274634	0.02114974983			2.530678708		-228611.7846		24545404.65		-0.003068545714			0.0009128128373
0.02394742905			-9.23028584e-11		3.068834865e-06		1.246046293e-10		1.177584579e-10		-6127.065425	4.676276553	-2.697826214e+10	89312756.47	-0.3148941147	0.0010423535	3.159881477e+14	-3.648395528e+11	7.630023479e-07	3.354433134	3.915340096e-11	-39330.62307	-5.668000197e-05	0.001652542406	0.001652542406	0.001652542406	0.001652542406	0.001652542406	0.02306779173			-6.561849018		197247.6517		28929124.99		0.001856287524			-0.002366851233
0.02559997145			2.368605914e-10		-2.180409983e-06		1.43551052e-10		-1.247953966e-10		-4404.020651	1.580403866	-6209101181	18754233.88	-0.07391478943	0.0002231205032	2.020477659e+14	-9.900888696e+10	6.321621638e-07	0.8922222322	1.062125838e-11	-29016.52519	0.0001554848581	0.002148024651	0.002148024651	0.002148024651	0.002148024651	0.002148024651	0.02477370025			16.83851904		-140144.6372		33133980.39		-0.001963415889			0.00607363404
0.0277479961			-2.206401291e-10		1.369648118e-06		1.661478554e-10		6.852311188e-11		-4415.149747	0.3383661655	-3252393437	10010172.91	-0.02796532574	8.598691037e-05	2.541639898e+14	3587772472	7.337651159e-07	0.5410322981	4.652000364e-12	-42229.04768	-0.0001569899818	0.002243756707	0.002243756707	0.002243756707	0.002243756707	0.002243756707	0.02667398378			-15.68539956		88033.36989		38079522.27		0.001075558493			-0.005657705196
0.02999175281			3.126914242e-10		-1.430410099e-07		1.94490459e-10		-7.285072109e-11		-3779.383309	-0.3326972029	-2288334077	9731740.928	-0.01792385625	7.615890489e-05	2.278517031e+14	8.697186708e+10	7.34717066e-07	0.4444120622	3.480946313e-12	-44308.64636	0.0002404770467	0.002119804357	0.002119804357	0.002119804357	0.002119804357	0.002119804357	0.02886987446			22.22936484		-9193.881238		44191209.49		-0.001140212362			0.008018105785
0.03211155717			-1.884007891e-10		-1.053551378e-06		2.241401665e-10		-6.054337789e-11		-2946.631743	-1.123908324	-2844213690	13417632.24	-0.02273282343	0.0001071730928	1.635831509e+14	1.825503969e+11	6.605788851e-07	0.6398046617	5.113742702e-12	-36654.50245	-0.0001551314654	0.002605221701	0.002605221701	0.002605221701	0.002605221701	0.002605221701	0.03105165499			-13.39349132		-67716.42799		50464352.02		-0.0009447191472			-0.004831016588
0.03471677887			2.043501135e-10		2.411536174e-06		2.59470453e-10		5.638222575e-11		-2966.985391	-1.888045467	-6273650665	30075489.4	-0.03879455059	0.0001859304167	1.993324011e+14	3.558597699e+11	7.697471455e-07	1.623453317	1.003898684e-11	-51740.93257	0.000181915673	0.001268678787	0.001268678787	0.001268678787	0.001268678787	0.001268678787	0.03341416802			14.5273355		155000.1444		57796625.55		0.0008766762845			0.00523999285
0.03598545766			-1.32471141e-11		-4.559005411e-06		2.889915031e-10		-1.641858155e-10		1163.428638	-16.11618941	-5.921091231e+10	355527343.5	-0.7557587577	0.004537763647	-1.515616249e+14	1.287893301e+12	-3.388537935e-07	17.17438613	2.192111752e-10	44011.47559	-1.222374042e-05	0.001193253705	0.001193253705	0.001193253705	0.001193253705	0.001193253705	0.03535111826			-0.9417429123		-293027.5335		63801049.71		-0.002545367016			-0.0003396855623
0.03717871136			2.618481724e-11		4.949584452e-06		3.092649645e-10		1.018585411e-10		-1854.986598	1.580789899	-1348217949	4180697.272	-0.01805995132	5.578845672e-05	8.767399596e+13	-9.403499236e+10	5.734951626e-07	0.4170168305	5.586088489e-12	-27104.91698	2.496316751e-05	0.0007882145083	0.0007882145083	0.0007882145083	0.0007882145083	0.0007882145083	0.03658208451			1.861489669		318131.7838		67865460.5		0.001575956133			0.0006714371369
0.03796692587			1.442340326e-10		-2.02104316e-06		3.259635539e-10		-1.325482279e-10		-978.9772294	0.3813717511	-282717474	873449.3747	-0.00559688517	1.689959177e-05	2.715649283e+13	-2944520712	3.19017213e-07	0.09211585773	1.823563403e-12	-8852.417204	0.0001404200074	0.001549484675	0.001549484675	0.001549484675	0.001549484675	0.001549484675	0.03757281862			10.25365803		-129901.4234		71176143.53		-0.002047428238			0.003698482408
0.03951641055			-4.077442363e-11		3.623081601e-08		3.461277619e-10		-2.051251376e-11		-1483.799709	-0.1290121788	-387583654.5	866886.8816	-0.0038481466	8.4510598e-06	6.963157551e+13	4.324892159e+10	5.136224005e-07	0.1344530031	1.334931892e-12	-24100.53424	-4.131627227e-05	0.001095623461	0.001095623461	0.001095623461	0.001095623461	0.001095623461	0.03874166821			-2.898670922		2328.715519		75117644.72		-0.0003162096694			-0.001045547197
0.04061203401			1.452400764e-10		2.613305631e-06		3.698628357e-10		-2.429940164e-11		-700.2116342	-1.351500298	-568813108	2335272.375	-0.007945665142	3.24175538e-05	1.253299903e+13	1.172233433e+11	2.588041799e-07	0.2101276268	2.935185134e-12	-4632.642104	0.0001512505703	0.001473965757	0.001473965757	0.001473965757	0.001473965757	0.001473965757	0.04006422228			10.3251781		167968.7639		79712461.52		-0.0003737265546			0.003724279614
0.04208599976			6.714180642e-11		-3.415283664e-06		3.933602923e-10		-1.89903197e-10		-2206.134544	2.679506722	-4553807319	13458126.23	-0.04701074814	0.0001387794853	1.499910553e+14	-2.311015376e+11	8.68247434e-07	1.792839956	1.850819605e-11	-59044.41227	7.245802316e-05	0.0007045874123	0.0007045874123	0.0007045874123	0.0007045874123	0.0007045874123	0.04134901689			4.773139252		-219515.4553		84181826.12		-0.00291394617			0.001721665722
0.04279058718			4.140334147e-11		1.701459932e-06		4.137612814e-10		-1.330089295e-11		-801.2862982	0.8033202662	-259280843.1	1067010.535	-0.005515581119	2.231264421e-05	2.298367154e+13	-2.312273695e+10	3.315105271e-07	0.1074360393	2.2854317e-12	-9510.06094	4.542965613e-05	0.001039942244	0.001039942244	0.001039942244	0.001039942244	0.001039942244	0.04243829347			2.943380956		109360.3894		88019312.27		-0.0002036909361			0.001061674053
0.04383052942			1.129090167e-10		3.439284823e-07		4.307919455e-10		-8.713366157e-11		-846.8417644	0.0003634478664	-209589191.6	489843.3411	-0.002971108074	6.64841699e-06	2.881663038e+13	2.017466894e+10	3.646997338e-07	0.09019962366	1.278602687e-12	-12412.21437	0.0001268998629	0.001035906709	0.001035906709	0.001035906709	0.001035906709	0.001035906709	0.0433105583			8.026749474		22105.81164		91187445.78		-0.001332184718			0.002895239107
0.04486643613			5.807064602e-11		-1.801908568e-06		4.510988552e-10		-1.070931018e-10		-552.1807338	-0.748354369	-493260726.5	1525658.458	-0.007068437984	2.160580281e-05	1.002579884e+13	7.133990215e+10	2.489498826e-07	0.222882226	3.193937204e-12	-4514.986369	6.680885709e-05	0.001657581532	0.001657581532	0.001657581532	0.001657581532	0.001657581532	0.04434848278			4.128266645		-115816.6696		94915773.59		-0.001634114886			0.00148906093
0.04652401766			4.676678977e-11		1.747635469e-06		4.785698637e-10		9.51733627e-12		-2516.669157	3.985738529	-2.29825328e+10	69601732.03	-0.2062742765	0.0006245683338	2.126337169e+14	-4.128703405e+11	1.204317315e-06	11.00024939	9.873011228e-11	-101756.1595	5.579182691e-05	0.001624001114	0.001624001114	0.001624001114	0.001624001114	0.001624001114	0.0456952269			3.324670751		112328.2964		99892232.45		0.000144840667			0.001199204835
0.04814801878			1.461938928e-10		-1.092762038e-06		5.128639162e-10		-1.350054044e-10		-1226.118232	0.6141318147	-849377260.8	4220919.765	-0.007768881663	3.850167547e-05	7.299055356e+13	-3.65663587e+10	6.287685153e-07	0.4356801122	3.984966602e-12	-37439.1578	0.0001804942881	0.001888648752	0.001888648752	0.001888648752	0.001888648752	0.001888648752	0.04733601822			10.39298532		-70236.67133		105995265.9		-0.002047906232			0.003748737596
0.05003666753			9.178789082e-12		2.061240684e-08		5.506389003e-10		-4.496188583e-11		-1189.181505	-0.001701862031	-541593935.7	2735230.721	-0.004343738112	2.18528134e-05	7.296843173e+13	3.506299785e+10	6.548003406e-07	0.2987999539	2.396460587e-12	-40177.6805	1.177686182e-05	0.001213589976	0.001213589976	0.001213589976	0.001213589976	0.001213589976	0.04909234315			0.6525239757		1324.850969		112564010.4		-0.0006795809502			0.0002353646316
0.0512502575			1.618570024e-10		1.273815149e-06		5.85253038e-10		-5.014887391e-11		-563.408835	-0.9648296009	-698659723.1	4131835.549	-0.009263432704	5.46212542e-05	1.475804022e+13	9.488351099e+10	3.295264902e-07	0.4087520121	5.41955362e-12	-8632.429575	0.0002127077707	0.001213516608	0.001213516608	0.001213516608	0.001213516608	0.001213516608	0.05064346252			11.50648236		81873.75921		118476688.8		-0.0007555494713			0.004150374672
0.05246377411			7.872243159e-11		-3.610772581e-06		6.129214951e-10		-1.311501399e-10		-1699.400872	3.891713011	-1.067584645e+10	41340360.59	-0.1499838869	0.0005805669748	9.610445332e+13	-2.548281595e+11	1.042031e-06	6.547781687	9.198911995e-11	-58937.90597	0.0001059043602	0.0008807853087	0.0008807853087	0.0008807853087	0.0008807853087	0.0008807853087	0.05185701581			5.596410765		-232080.3965		123104564.5		-0.001970823768			0.002018618789
0.05334455942			5.05431646e-11		2.513635528e-06		6.377052514e-10		5.575874343e-11		-595.6001693	0.4236125777	-293787772.4	1184707.781	-0.005779952364	2.29508527e-05	1.76139655e+13	-5057574670	3.797431924e-07	0.1874242117	3.687348259e-12	-11232.23629	6.913665671e-05	0.001457245319	0.001457245319	0.001457245319	0.001457245319	0.001457245319	0.05290416677			3.593134826		161562.5235		127204981.5		0.0008360114729			0.001296039511
0.05480180474			1.803273507e-10		-9.834642924e-07		6.663558914e-10		-9.541205861e-11		-718.4980186	-0.1391798161	-308937726	967054.6659	-0.003666044486	1.129247591e-05	2.771954369e+13	3.796648029e+10	4.785817809e-07	0.2057522631	2.441568839e-12	-18467.45878	0.0002534033047	0.001699324018	0.001699324018	0.001699324018	0.001699324018	0.001699324018	0.05407318208			12.81954719		-63211.61963		131875431.3		-0.001426853876			0.004623995613
